id,name,artist,event_local_date,event_local_time,venue,city,country,url
vv1AeZkGKGkeiPxAC,Dark Star Orchestra,Dark Star Orchestra,2025-11-26,20:00:00,Penn's Peak,Jim Thorpe,United States Of America,https://www.ticketmaster.com/dark-star-orchestra-jim-thorpe-pennsylvania-11-26-2025/event/02006313AC96214E
vv1aeZkG60w8zZe8A,Go Go Gadjet (21+),Go Go Gadjet,2025-11-26,20:00:00,Brooklyn Bowl Philadelphia,Philadelphia,United States Of America,https://www.ticketmaster.com/go-go-gadjet-21-philadelphia-pennsylvania-11-26-2025/event/02006307932438F4
vvG17Zbc5cwEhr,The Lemonheads: Love Chant World Tour,The Lemonheads,2025-11-26,20:00:00,The Wilbur,Boston,United States Of America,https://www.ticketmaster.com/the-lemonheads-love-chant-world-tour-boston-massachusetts-11-26-2025/event/010062D2EDCA76DE
vvG1VZbYwglszW,Jason Bonham's Led Zeppelin Evening,Jason Bonham's Led Zeppelin Evening,2025-11-26,20:00:00,Hard Rock Live,Hollywood,United States Of America,https://www.ticketmaster.com/jason-bonhams-led-zeppelin-evening-hollywood-florida-11-26-2025/event/0D00630CB5AF1E3D
vvG1YZbw99R43k,Monster Energy Outbreak Presents 4batz: Im Still Shinin Tour,4batz,2025-11-26,19:00:00,House of Blues Dallas ,Dallas,United States Of America,https://www.ticketmaster.com/monster-energy-outbreak-presents-4batz-im-dallas-texas-11-26-2025/event/0C006325D7BD5486
vvG1bZbmE2Ax0-,Yung Gravy Presents: Gravy Fest 2,Yung Gravy,2025-11-26,19:00:00,Armory,Minneapolis,United States Of America,https://www.ticketmaster.com/yung-gravy-presents-gravy-fest-2-minneapolis-minnesota-11-26-2025/event/060062E9CF162921
vvG1zZbVLOkVw3,Highway & Yung Bans,Highway,2025-11-26,20:00:00,Vinyl,Atlanta,United States Of America,https://www.ticketmaster.com/highway-yung-bans-atlanta-georgia-11-26-2025/event/0E006347E01B4C92
vvG1zZbcSeIk9a,KATSEYE: THE BEAUTIFUL CHAOS TOUR,KATSEYE,2025-11-26,20:00:00,Coca-Cola Roxy,Atlanta,United States Of America,https://www.ticketmaster.com/katseye-the-beautiful-chaos-tour-atlanta-georgia-11-26-2025/event/0E0062DCC2A065C9
vvG1zZbtkLJ0GP,Autoheart - The Heartland Tour,Autoheart,2025-11-26,20:00:00,The Loft,Atlanta,United States Of America,https://www.ticketmaster.com/autoheart-the-heartland-tour-atlanta-georgia-11-26-2025/event/0E0062919F9A4325
1A9ZkaUGkdrkkM7,Soul of Motown,Soul of Motown,2025-11-26,17:30:00,Westgate Las Vegas Resort & Casino,Las Vegas,United States Of America,https://www.ticketmaster.com/soul-of-motown-las-vegas-nevada-11-26-2025/event/17006276DE186DC4
G5ezZbcJn6-dv,Jabbawockeez,Jabbawockeez,2025-11-26,17:30:00,Jabbawockeez Theater at MGM Grand Hotel & Casino,Las Vegas,United States Of America,https://www.ticketmaster.com/jabbawockeez-las-vegas-nevada-11-26-2025/event/2E0062D9AA1E10C1
G5viZbmEP2KCL,Béla Fleck & the Flecktones,Béla Fleck & the Flecktones,2025-11-26,19:30:00,Ryman Auditorium,Nashville,United States Of America,https://www.axs.com/events/1044359/bela-fleck-and-the-flecktones-tickets?skin=ryman
Z7r9jZ1A7_vCa,Bela Fleck & the Flecktones,Béla Fleck & the Flecktones,2025-11-26,19:30:00,Ryman Auditorium,Nashville,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7_vCa
Z7r9jZ1A7qpPM,Atomic Groove - Ages: 21+,Atomic Groove,2025-11-26,17:30:00,Belly Up Tavern,Solana Beach,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7qpPM
rZ7HnEZ1AK0Yj0,Algernon Cadwallader with Gladie and Walter Mitty and His Makeshift Orchestra presented by Thalia Hall and Riot Fest,Algernon Cadwallader,2025-11-26,19:30:00,Thalia Hall,Chicago,United States Of America,https://www.ticketweb.com/event/algernon-cadwallader-with-gladie-and-thalia-hall-tickets/13930724
rZ7HnEZ1AKPpCf,Frank Vignola's Guitar Night with Rodney Jones & Pasquale Grasso,Frank Vignola,2025-11-26,20:30:00,Birdland Theater,New York,United States Of America,https://www.ticketweb.com/event/frank-vignolas-guitar-night-with-birdland-theater-tickets/13956394
rZ7HnEZ1Af4w7S,"Pat McLaughlin Band: Thanksgiving Eve Celebration with Kenny Greenberg, Greg Morrow & Steve Mackey",,2025-11-26,19:30:00,3rd and Lindsley,Nashville,United States Of America,https://www.ticketweb.com/event/pat-mclaughlin-band-thanksgiving-eve-3rd-and-lindsley-tickets/14572133
rZ7HnEZ1Af_vqN,Delfeayo Marsalis & the Uptown Jazz Orchestra,,2025-11-26,19:30:00,Snug Harbor Jazz Bistro,New Orleans,United States Of America,https://www.ticketweb.com/event/delfeayo-marsalis-the-uptown-snug-harbor-jazz-bistro-tickets/14641763
rZ7HnEZ1Afb0ZK,Atomic Groove’s Thankful Grooove Dance Party Happy Hour,,2025-11-26,17:30:00,Belly Up,Solana Beach,United States Of America,https://www.ticketweb.com/event/atomic-grooves-thankful-grooove-dance-belly-up-tickets/14624013
vv1AkZk14GkdFjgC_,Bryan Adams: Roll with the Punches w/ guest Pat Benatar & Neil Giraldo,Bryan Adams,2025-11-26,19:30:00,Target Center,Minneapolis,United States Of America,https://www.ticketmaster.com/bryan-adams-roll-with-the-punches-minneapolis-minnesota-11-26-2025/event/06006295C8735399
1718vxG61c-jxiU,Allan Rayman,Allan Rayman,2025-11-26,19:00:00,Commonwealth Bar,Calgary,Canada,https://www.ticketweb.ca/event/allan-rayman-commonwealth-bar-stage-tickets/14461873?REFERRAL_ID=tmfeed
1778vxG6unH2SHN,The Strumbellas - Into Dust Tour,The Strumbellas,2025-11-26,20:00:00,Burton Cummings Theatre,Winnipeg,Canada,https://www.ticketmaster.ca/the-strumbellas-into-dust-tour-winnipeg-manitoba-11-26-2025/event/110062DABC3F3F23
17AYvxG6CmbZ-So,Death To All: Symbolic Healing Tour,Death to All,2025-11-26,18:00:00,House of Blues Las Vegas ,Las Vegas,United States Of America,https://www.ticketmaster.com/death-to-all-symbolic-healing-tour-las-vegas-nevada-11-26-2025/event/170062EB98021CD1
1A4Zku6GkdpIJnr,Mystic Nights III,Bang Kieu,2025-11-26,21:00:00,The Theater at MGM National Harbor,National Harbor,United States Of America,https://www.ticketmaster.com/mystic-nights-iii-national-harbor-maryland-11-26-2025/event/15006347D6A26A9E
1AeZZbUGkBqjVGD,Astro Nights: Blackout Wednesday,,2025-11-26,20:00:00,VBC Mars Music Hall,Huntsville,United States Of America,https://www.ticketmaster.com/astro-nights-blackout-wednesday-huntsville-alabama-11-26-2025/event/2000636E9D73433B
1AeZZbsGkUAEwFF,"Love, Laughter and Turkey After!",West Love,2025-11-26,20:00:00,Montgomery Performing Arts Centre,Montgomery,United States Of America,https://www.ticketmaster.com/love-laughter-and-turkey-after-montgomery-alabama-11-26-2025/event/2000631D859F2208
1AoZk18GkezySHe,"Foxwarren, Presented by Winnipeg Folk Festival",Foxwarren,2025-11-26,20:00:00,PARK THEATRE,Winnipeg,Canada,https://www.ticketmaster.ca/foxwarren-presented-by-winnipeg-folk-festival-winnipeg-manitoba-11-26-2025/event/11006290B8E73F02
G5dIZbPCxfxDw,Bobby Pulido: Por La Puerta Grande Tour 202,Bobby Pulido,2025-11-26,20:00:00,Sames Auto Arena,Laredo,United States Of America,https://www.ticketmaster.com/bobby-pulido-por-la-puerta-grande-laredo-texas-11-26-2025/event/3A006253A2522EF2
G5dIZbSZ8GkMG,Alesia Lani w/ J. Mill & Black Nomad,,2025-11-26,20:00:00,Antone's Nightclub,Austin,United States Of America,https://www.ticketmaster.com/alesia-lani-w-j-mill-black-austin-texas-11-26-2025/event/3A00633010306DCC
G5dIZbgLOYIYn,J.I.D - God Does Like Paradise Tour,J.I.D,2025-11-26,20:00:00,Aztec Theatre,San Antonio,United States Of America,https://www.ticketmaster.com/jid-god-does-like-paradise-tour-san-antonio-texas-11-26-2025/event/3A006357E0C28C2A
G5dIZbi0jP42K,An Evening With David Byrne - Who is the Sky Tour,David Byrne,2025-11-26,20:00:00,Bass Concert Hall,Austin,United States Of America,https://texasperformingarts.evenue.net/events/BYN?RSRC=tex-pac?RDAT=dBYRN-GRP-KwaH
G5dIZbsAGt97V,OsamaSon - Psykotic Tour,OsamaSon,2025-11-26,20:00:00,713 Music Hall,Houston,United States Of America,https://www.ticketmaster.com/osamason-psykotic-tour-houston-texas-11-26-2025/event/3A0063114CA57134
G5dIZbtS8fNtI,Intocable: Antologia Tour 2025,Intocable,2025-11-26,20:00:00,Freeman Coliseum,San Antonio,United States Of America,https://www.ticketmaster.com/intocable-antologia-tour-2025-san-antonio-texas-11-26-2025/event/3A00629CD0523A68
G5ezZbNhGJQZn,The Australian Bee Gees (Vegas),The Australian Bee Gees (Vegas),2025-11-26,18:00:00,Thunderland Showroom at Excalibur,Las Vegas,United States Of America,https://www.ticketmaster.com/the-australian-bee-gees-vegas-las-vegas-nevada-11-26-2025/event/2E006236CC99A02A
G5viZbJpPxQKU,Zebra - 50th Anniversary,Zebra,2025-11-26,20:00:00,Orpheum Theater,New Orleans,United States Of America,https://www.ticketmaster.com/zebra-50th-anniversary-new-orleans-louisiana-11-26-2025/event/1B006265A589A4F6
G5viZbiEn86J1,GoldLink,GoldLink,2025-11-26,20:00:00,Brooklyn Bowl Nashville,Nashville,United States Of America,https://www.ticketmaster.com/goldlink-nashville-tennessee-11-26-2025/event/1B0062C9EA40798A
G5vzZbmLGr3eV,Last Waltz Revisited,Last Waltz Revisited,2025-11-26,19:00:00,Fillmore Auditorium (Denver),Denver,United States Of America,https://www.ticketmaster.com/last-waltz-revisited-denver-colorado-11-26-2025/event/1E0062E7CC7920B4
Z7r9jZ1A7Qkv6,Parliament Funkadelic w/ George Clinton,Parliament Funkadelic,2025-11-26,20:00:00,Tower Theatre - Oklahoma City,Oklahoma City,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7Qkv6
Z7r9jZ1A7bfv7,An Evening With David Byrne - Who is the Sky Tour,David Byrne,2025-11-26,20:00:00,Bass Concert Hall,Austin,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7bfv7
Z7r9jZ1A7jJ_V,Anchondo,Anchondo,2025-11-26,20:00:00,Slowdown,Omaha,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7jJ_V
Z7r9jZ1A7jO_f,That Mexican OT,That Mexican OT,2025-11-26,20:00:00,Vibes Event Center,San Antonio,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7jO_f
Z7r9jZ1A7poGz,Allan Rayman,Allan Rayman,2025-11-26,19:00:00,Commonwealth Bar & Stage,Calgary,Canada,https://www.ticketmaster.com/event/Z7r9jZ1A7poGz
Z7r9jZ1A7qP4U,Art of Noise (21 and Over),Art of Noise,2025-11-26,21:00:00,The National,Richmond,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7qP4U
k7v17bUbKG7BvZI,Frikitona - Classics vs Current Reggaeton Fiesta,,2025-11-26,21:00:00,Brooklyn Bowl,Brooklyn,United States Of America,https://www.ticketmaster.com/frikitona-classics-vs-current-reggaeton-fiesta-brooklyn-new-york-11-26-2025/event/0000636613E81028
rZ7HnEZ1AK-wJf,HANNAH BAHNG: THE MISUNDERSTOOD WORLD TOUR,Mad Tsai,2025-11-26,19:00:00,Crescent Ballroom,Phoenix,United States Of America,https://www.ticketweb.com/event/hannah-bahng-the-misunderstood-world-crescent-ballroom-tickets/13872994
rZ7HnEZ1AKP900,The Adler Brothers - Album Release Party with The Rosin Brothers,,2025-11-26,20:00:00,Carol's Pub,Chicago,United States Of America,https://www.ticketweb.com/event/the-adler-brothers-carols-pub-tickets/13957924
rZ7HnEZ1Af4Ffd,Gram Parsons Thanksgiving Eve Celebration ft Special Guests!!,,2025-11-26,20:00:00,Chickie Wah Wah,New Orleans,United States Of America,https://www.ticketweb.com/event/gram-parsons-thanksgiving-eve-celebration-chickie-wah-wah-tickets/14548503
rZ7HnEZ1Af4K-K,GIMME SKYNYRD,,2025-11-26,20:00:00,Shank Hall,Milwaukee,United States Of America,https://www.ticketweb.com/event/gimme-skynyrd-shank-hall-tickets/14553853
rZ7HnEZ1Af4V_K,A Tribute to Art Neville (The Specialty Years and More) and Eddie Bo,Cyril Neville,2025-11-26,20:00:00,Tipitina's,New Orleans,United States Of America,https://www.ticketweb.com/event/a-tribute-to-art-neville-tipitinas-tickets/14574653
rZ7HnEZ1Af4Y8S,Rocks Off play Sticky Fingers,Rocks Off,2025-11-26,20:00:00,SPACE,Evanston,United States Of America,https://www.ticketweb.com/event/rocks-off-play-sticky-fingers-space-tickets/14570433
rZ7HnEZ1Af8dGd,Wobbly Wednesdays,,2025-11-26,21:00:00,Middle East - Zuzu,Cambridge,United States Of America,https://www.ticketweb.com/event/wobbly-wednesdays-middle-east-zuzu-tickets/14403303
rZ7HnEZ1AfQ9qN,Void. Terror. Silence: A Free Night of Goth and Industrial Music,,2025-11-26,21:00:00,Conduit,Winter Park,United States Of America,https://www.ticketweb.com/event/void-terror-silence-a-free-conduit-tickets/14697763
rZ7HnEZ1AfQ_ZK,Voodoo Beatles,,2025-11-26,20:00:00,Atomic Garage,St. Louis,United States Of America,https://www.ticketweb.com/event/voodoo-beatles-atomic-garage-tickets/14699013
rZ7HnEZ1AfQe4K,"No One Productions Presents: Novela, Avisions, PDI & Drown This Kingdom",,2025-11-26,20:00:00,Three Links Deep Ellum,Dallas,United States Of America,https://www.ticketweb.com/event/no-one-productions-presents-novela-three-links-deep-ellum-tickets/14682553
rZ7HnEZ1AfQfZN,Timmy Skelly,,2025-11-26,20:00:00,Tack Room,Chicago,United States Of America,https://www.ticketweb.com/event/timmy-skelly-tack-room-tickets/14694023
rZ7HnEZ1Af_70N,SONIDO MAGIA THANKSGIVING in Brooklyn,,2025-11-26,21:00:00,Tulum Night Club,Brooklyn,United States Of America,https://www.ticketweb.com/event/sonido-magia-thanksgiving-in-brooklyn-tulum-night-club-tickets/14644923
rZ7HnEZ1Af_E0d,Jay Perez,Jay Perez,2025-11-26,20:00:00,Winters,Pasadena,United States Of America,https://www.ticketweb.com/event/jay-perez-winters-tickets/14667903
rZ7HnEZ1Af_gfN,The Return of the Day Before Twerksgiving ft. DJ Composition + The Dinero Crew + DJ KOKN + DJ Omega Supreme,,2025-11-26,21:00:00,The Pyramid Scheme,Grand Rapids,United States Of America,https://www.ticketweb.com/event/the-return-of-the-day-the-pyramid-scheme-tickets/14675523
rZ7HnEZ1Af_kPd,"The Killing Devils, Stonebreed, Six Gun Sal, Sledd , Sierra Levesque ",,2025-11-26,18:00:00,Whisky A Go Go,West Hollywood,United States Of America,https://www.ticketweb.com/event/the-killing-devils-stonebreed-six-whisky-a-go-go-tickets/14646943
rZ7HnEZ1Af_kjd,Buck's Pre-Thanksgiving Party with People's Choice Band,,2025-11-26,20:00:00,Buck's Backyard (Indoor),Buda,United States Of America,https://www.ticketweb.com/event/bucks-pre-thanksgiving-party-with-bucks-backyard-indoor-tickets/14646703
rZ7HnEZ1Af_w7N,Thanksgiving Eve 2025,,2025-11-26,21:00:00,Mulcahy's,Wantagh,United States Of America,https://www.ticketweb.com/event/thanksgiving-eve-2025-mulcahys-tickets/14672123
rZ7HnEZ1AfbE7S,Hoodoo Soul Band play Thanksgiving Eve!,Hoodoo Soul Band,2025-11-26,21:00:00,Rumba Cafe,Columbus,United States Of America,https://www.ticketweb.com/event/hoodoo-soul-band-play-thanksgiving-rumba-cafe-tickets/14627133
rZ7HnEZ1AfbION,Tuffy's Dueling Pianos Thanksgiving Eve Extravaganza,Dueling Pianos,2025-11-26,21:00:00,Tuffy's Music Box,Sanford,United States Of America,https://www.ticketweb.com/event/tuffys-dueling-pianos-thanksgiving-eve-tuffys-music-box-tickets/14628823
rZ7HnEZ1AfbJ1K,Howlin Hurd,,2025-11-26,21:00:00,Lucinda's,New York,United States Of America,https://www.ticketweb.com/event/howlin-hurd-lucindas-tickets/14626293
rZ7HnEZ1AfbgZd,PearlSnap,,2025-11-26,20:00:00,Sideouts Sports Tavern,Island Lake,United States Of America,https://www.ticketweb.com/event/pearlsnap-sideouts-sports-tavern-tickets/14635003
rZ7HnEZ1AfbyvS,A Medical Benefit for KB,,2025-11-26,20:00:00,Off Broadway,Saint Louis,United States Of America,https://www.ticketweb.com/event/a-medical-benefit-for-kb-off-broadway-tickets/14639073
rZ7HnEZ1AffIuN,"The Brudi Brothers, Sonny Parker, Robert Leslie",The Brudi Brothers,2025-11-26,18:00:00,The Crocodile,Seattle,United States Of America,https://www.ticketweb.com/event/the-brudi-brothers-sonny-parker-the-crocodile-tickets/14528363
rZ7HnEZ1AffsQK,95 WIIL ROCK presents Turkey Baster Beer Bash featuring Royal Bliss,Royal Bliss,2025-11-26,20:00:00,Impact Fuel Room,Libertyville ,United States Of America,https://www.ticketweb.com/event/95-wiil-rock-presents-turkey-impact-fuel-room-tickets/14531693
rZ7HnEZ1AfjK8K,Running Riot - OI! The Final Wednesday,,2025-11-26,21:00:00,Middle East - Corner/Bakery,Cambridge,United States Of America,https://www.ticketweb.com/event/running-riot-oi-middle-east-cornerbakery-tickets/14713413
vv178ZbSGkIVoAwS,Alex Wasily: Very Good Wednesdays,,2025-11-26,20:00:00,Garcia's Chicago,Chicago,United States Of America,https://www.ticketmaster.com/alex-wasily-very-good-wednesdays-chicago-illinois-11-26-2025/event/0400633A34445CB3
vv178ZbwGklF-wL5,DURANGO FEST 2025,Montez De Durango,2025-11-26,20:00:00,Byline Bank Aragon Ballroom,Chicago,United States Of America,https://www.ticketmaster.com/durango-fest-2025-chicago-illinois-11-26-2025/event/0400632AC88727CB
vv1A6ZkGNGkdJZ0yn,Yungeen Ace,Yungeen Ace,2025-11-26,20:00:00,High Noon Saloon,Madison,United States Of America,https://www.ticketmaster.com/yungeen-ace-madison-wisconsin-11-26-2025/event/07006323E6024E6A
vv1AkZk1FGkdqwStW,Joe Bonamassa,Joe Bonamassa,2025-11-26,20:00:00,Stifel Theatre,Saint Louis,United States Of America,https://www.ticketmaster.com/joe-bonamassa-saint-louis-missouri-11-26-2025/event/06006288DDCB3A7D
vv1AkZkGIGkexlsHQ,Dolewite,Dolewite,2025-11-26,20:00:00,Uptown Theater,Kansas City,United States Of America,https://www.ticketmaster.com/dolewite-kansas-city-missouri-11-26-2025/event/06006328A2AF1F1A
vv1AkZkGzGkdEmkic,Jake's Leg,Jake's Leg,2025-11-26,20:00:00,Delmar Hall,Saint Louis,United States Of America,https://www.ticketmaster.com/jakes-leg-saint-louis-missouri-11-26-2025/event/06006338E7B86B2D
vv1kvYvNaaGAGeALQ,Latin Music Fest,Rebulu Group,2025-11-26,20:00:00,Majestic Theatre,Madison,United States Of America,https://www.ticketmaster.com/latin-music-fest-madison-wisconsin-11-26-2025/event/070063249C0857DA
vv1kvZvNFzGA1AOzT,El Tri,El Tri,2025-11-26,20:00:00,Rosemont Theatre,Rosemont,United States Of America,https://www.ticketmaster.com/el-tri-rosemont-illinois-11-26-2025/event/040063238A160E3F
vvG18ZblU1Ye1D,Chuy Lizarraga & Laberinto,Chuy Lizarraga,2025-11-26,20:00:00,Rosemont Theatre,Rosemont,United States Of America,https://www.ticketmaster.com/chuy-lizarraga-laberinto-rosemont-illinois-11-26-2025/event/040062BD8AC022BB
vvG1bZbRBSkfQr,My Posse In Effect - A Live Tribute To The Beastie Boys,My Posse In Effect,2025-11-26,20:00:00,The Pageant,Saint Louis,United States Of America,https://www.ticketmaster.com/my-posse-in-effect-a-live-saint-louis-missouri-11-26-2025/event/060062FEB319469E
vvG1jZbR1KBx-r,Sevendust Southside Double-wide Tour,Sevendust,2025-11-26,20:00:00,Bloomington Center for the Performing Arts,Bloomington,United States Of America,https://www.ticketmaster.com/sevendust-southside-doublewide-tour-bloomington-illinois-11-26-2025/event/070062F293EA285E
vvG1jZblhEnxJd,Mora: Lo Mismo de la Otra Vez Tour 2025,Mora,2025-11-26,20:00:00,The Chicago Theatre,Chicago,United States Of America,https://www.ticketmaster.com/mora-lo-mismo-de-la-otra-chicago-illinois-11-26-2025/event/070062B6E7AA2983
15e0ZbS0dxvq0,Annual Black Wednesday W/ Mr. Blotto Electric,,2025-11-26,20:30:00,Reggies Music Joint,Chicago,United States Of America,https://www.ticketweb.com/event/annual-black-wednesday-w-mr-reggies-music-joint-tickets/14584603?REFERRAL_ID=tmfeed
1AvjZbUGknYFHNg,Piano Man,Piano Man,2025-11-26,18:30:00,V Theater at Planet Hollywood Inside the Miracle Mile Mall,Las Vegas,United States Of America,https://www.ticketmaster.com/piano-man-las-vegas-nevada-11-26-2025/event/1700636AB023C8F5
G5vzZbiMoZVRU,Trivium: Struck Dead Tour,Trivium,2025-11-26,19:30:00,The Wilma,Missoula,United States Of America,https://www.ticketmaster.com/trivium-struck-dead-tour-missoula-montana-11-26-2025/event/1E0062CDD1034BF6
G5vzZblp903ov,Mannheim Steamroller Christmas,Mannheim Steamroller Christmas,2025-11-26,19:30:00,Morrison Center for the Performing Arts,Boise,United States Of America,https://www.ticketmaster.com/mannheim-steamroller-christmas-boise-idaho-11-26-2025/event/1E0062B597912441
Z7r9jZ1A7_M1K,Shadmehr Aghili,Shadmehr Aghili,2025-11-26,20:30:00,Copernicus Center,Chicago,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7_M1K
Z7r9jZ1A7q0kA,Anything Box - Ages: 18+,Anything Box,2025-11-26,20:30:00,Sam's Burger Joint,San Antonio,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7q0kA
rZ7HnEZ1AK-fa0,Echoes of Pompeii: Pink Floyd Tribute,,2025-11-26,20:30:00,Hobart Art Theatre,Hobart,United States Of America,https://www.ticketweb.com/event/echoes-of-pompeii-pink-floyd-hobart-art-theatre-tickets/13854264
rZ7HnEZ1AKPpv0,"Ken Peplowski Quartet ""Ken's American Songbook""",Ken Peplowski,2025-11-26,21:30:00,Birdland Jazz Club,New York,United States Of America,https://www.ticketweb.com/event/ken-peplowski-quartet-kens-american-birdland-jazz-club-tickets/13956064
rZ7HnEZ1Af4_eK,Night 1 of 2: THE ZIMMERMEN Perform The Last Waltz,,2025-11-26,20:30:00,FITZGERALDS NIGHTCLUB,Berwyn,United States Of America,https://www.ticketweb.com/event/night-1-of-2-the-fitzgeralds-nightclub-tickets/14559093
rZ7HnEZ1AfbePd,ThanksGiving ThrowDown 11 - FREE SHOW,,2025-11-26,18:30:00,Knitting Factory - Spokane,Spokane,United States Of America,https://www.ticketweb.com/event/thanksgiving-throwdown-11-knitting-factory-spokane-tickets/14602943
rZ7HnEZ1AffSPK,Khamari: To Dry a Tear Tour w/ Gabriel Jacoby,Khamari,2025-11-26,18:30:00,Madame Lou's,Seattle,United States Of America,https://www.ticketweb.com/event/khamari-to-dry-a-tear-madame-lous-tickets/14533953
vv1A8vNbMGA1rVFT,TRIBE. ( 21+ ),,2025-11-26,21:30:00,Big Night Live,Boston,United States Of America,https://www.ticketmaster.com/tribe-21-boston-massachusetts-11-26-2025/event/010063637A7B423F
vv1AaZkueGkd2GMEt,Nekromantix - 5th Annual November Nightmare,Nekromantix,2025-11-26,18:30:00,The Observatory,Santa Ana,United States Of America,https://www.ticketmaster.com/nekromantix-5th-annual-november-nightmare-santa-ana-california-11-26-2025/event/09006342CF3379E9
vvG10ZbmByqVUo,The Bros. Landreth Live 2025,The Bros. Landreth,2025-11-26,18:30:00,The Moroccan Lounge,Los Angeles,United States Of America,https://www.ticketmaster.com/the-bros-landreth-live-2025-los-angeles-california-11-26-2025/event/090062EEB9774D91
1778vxG6GS_Kg_g,"The Tea Party, Headstones and Finger Eleven",The Tea Party,2025-11-26,18:50:00,Rogers Forum,Abbotsford,Canada,https://www.ticketmaster.ca/the-tea-party-headstones-and-finger-abbotsford-british-columbia-11-26-2025/event/110062CCD94F5675
16e0ZbSFoG7Vv6l,Copper Blues Oxnard Banda & Grupo Night,,2025-11-26,19:00:00,Copper Blues Oxnard Resturant,Oxnard,United States Of America,https://www.ticketweb.com/event/copper-blues-oxnard-banda-copper-blues-oxnard-restaurant-tickets/14571403?REFERRAL_ID=tmfeed
1Ad0Zb9GknlpGfl,MJ LIVE - Michael Jackson Tribute,MJ LIVE - Michael Jackson Tribute,2025-11-26,19:00:00,Harrah's Showroom at Harrah's Las Vegas,Las Vegas,United States Of America,https://www.ticketmaster.com/mj-live-michael-jackson-tribute-las-vegas-nevada-11-26-2025/event/3900617AAB58C52B
1Ae0ZbUGkc2goGQ,Thanksgiving Eve 2025 @ Legacy & Candibar,,2025-11-26,22:00:00,Legacy,Boston,United States Of America,https://www.ticketweb.com/event/thanksgiving-eve-2025-legacy-legacy-tickets/14684213?REFERRAL_ID=tmfeed
1AoZk1bGkeifS9y,PUP,PUP,2025-11-26,19:00:00,Commodore Ballroom,Vancouver,Canada,https://www.ticketmaster.ca/pup-vancouver-british-columbia-11-26-2025/event/11006298AC5335F9
1Av7ZbtGkwxGwkW,Papa Roach: Rise Of The Roach Tour,Papa Roach,2025-11-26,19:00:00,Prospera Place,Kelowna,Canada,https://selectyourtickets.evenue.net/events/K1126
1AvfZbgGkUiZa5E,Family Ties: 9B49 b2b Nadia & Friends,,2025-11-26,22:00:00,Soundcheck,Washington,United States Of America,https://www.ticketmaster.com/family-ties-9b49-b2b-nadia-friends-washington-district-of-columbia-11-26-2025/event/1500635DAC0092E7
1AvfZbwGkDuuKLV,I Hate Models,I Hate Models,2025-11-26,22:00:00,Echostage,Washington,United States Of America,https://www.ticketmaster.com/i-hate-models-washington-district-of-columbia-11-26-2025/event/1500632ECD3537F4
1AyZkkaGkd6KvuL,Wayne: Up Close & Personal,Wayne Newton,2025-11-26,19:00:00,Bugsy's Cabaret at Flamingo,Las Vegas,United States Of America,https://www.ticketmaster.com/wayne-up-close-personal-las-vegas-nevada-11-26-2025/event/39006189C74C135F
G5ezZbIJmX0QX,Bob Marley Hope Road The Show,Bob Marley Hope Road The Show,2025-11-26,19:00:00,Bob Marley Hope Road,Las Vegas,United States Of America,https://www.ticketmaster.com/bob-marley-hope-road-the-show-las-vegas-nevada-11-26-2025/event/2E006289AEFA46BE
G5viZbwnQ2x1E,Da Vu 14,,2025-11-26,21:00:00,L'Auberge Casino & Hotel Baton Rouge ,Baton Rouge,United States Of America,https://www.ticketmaster.com/da-vu-14-baton-rouge-louisiana-11-26-2025/event/1B00632A9A3E22A7
Z7r9jZ1A74z4z,Papa Roach w/ The Used,Papa Roach,2025-11-26,19:00:00,Prospera Place,Kelowna,Canada,https://www.ticketmaster.com/event/Z7r9jZ1A74z4z
Z7r9jZ1A7_MZb,Getter (18 and Over),Getter,2025-11-26,21:00:00,SILO,Dallas,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7_MZb
Z7r9jZ1A7j7Qo,El Alfa,El Alfa,2025-11-26,19:00:00,NOS Events Center,San Bernardino,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7j7Qo
Z7r9jZ1A7jgx8,Hernan Cattaneo with HoodyHoo (21+ Event),Hernan Cattaneo,2025-11-26,20:00:00,Walter WhereHouse,Phoenix,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7jgx8
Z7r9jZ1A7qbAv,Austin Allsup (18+ Event),Austin Allsup,2025-11-26,21:00:00,Billy Bob's,Fort Worth,United States Of America,https://www.ticketmaster.com/event/Z7r9jZ1A7qbAv
rZ7HnEZ1AKO4Qf,DOUBLE WIDE,,2025-11-26,20:00:00,Grizzly Rose,Denver,United States Of America,https://www.ticketweb.com/event/double-wide-grizzly-rose-tickets/13815694
